Upper X, Upper Y, Lower X, Lower Y
0.6544204877940221,0.057450216305335436,0.652112175522561,-0.024577309055518522
0.6594553874646192,0.0568500399604059,0.6571275271082451,-0.024262759616755756
0.6644896669793561,0.05624331790053103,0.6621434988497896,-0.02394727599362071
0.6695233210216939,0.055630081922114244,0.6671600960637333,-0.023630889982516754
0.6745563443043545,0.05501036244693855,0.6721773240373541,-0.023313632005226927
0.6795887315658453,0.054384188533860636,0.6771951880321447,-0.022995531120607888
0.6846204775670094,0.05375158789012173,0.6822136932872619,-0.022676615035900873
0.6896515770876042,0.05311258688229036,0.6872328450229486,-0.022356910117674426
0.6946820249229027,0.052467210546853243,0.6922526484439315,-0.022036441402415258
0.6997118158803212,0.05181548260046659,0.6972731087427945,-0.021715232606779572
0.7047409447760691,0.0511574254498832,0.702294231103328,-0.021393306137520156
0.7097694064318212,0.05049306020156702,0.7073160207038571,-0.02107068310110098
0.7147971956714134,0.049822406671008096,0.7123384827205463,-0.020747383313012093
0.7198243073175566,0.04914548339174968,0.7173616223306846,-0.020423425306796722
0.7248507361885737,0.04846230762413827,0.722385444715949,-0.020098826342801378
0.7298764770951544,0.04777289536380779,0.7274099550656498,-0.019773602416659992
0.7349015248371293,0.04707726134990791,0.732435158579956,-0.019447768267522224
0.7399258742002638,0.04637541907308643,0.737461060473103,-0.019121337386035886
0.7449495199530666,0.045667380783234846,0.7424876659765817,-0.01879432202209245
0.7499724568436184,0.04495315749700626,0.7475149803423113,-0.018466733192345042
0.7549946795964156,0.044232759005114156,0.7525430088457955,-0.018138580687507136
0.7600161829092302,0.04350619387942011,0.7575717567892624,-0.01780987307944032
0.7650369614499857,0.04277346947981848,0.7626012295047881,-0.017480617728038918
0.7700570098536474,0.04203459196092517,0.7676314323574078,-0.01715082078791887
0.775076322719128,0.04128956627857816,0.7726623707482088,-0.016820487214918155
0.7800948946062062,0.04053839619615635,0.777694050117412,-0.016489620772415656
0.7851127200324608,0.039781084290723336,0.7827264759474388,-0.01615822403747496
0.7901297934702163,0.039017631959002465,0.7877596537659646,-0.015826298406819435
0.7951461093435024,0.03824803942318928,0.7927935891489599,-0.015493844102644623
0.8001616620250256,0.037472305736607134,0.7978282877237182,-0.015160860178273873
0.8051764458331533,0.036690428789211554,0.8028637551718719,-0.0148273445236627
0.8101904550289095,0.035902405312948235,0.8078999972323971,-0.014493293870756823
0.8152036838129816,0.035108230886971036,0.8129370197046063,-0.014158703798710077
0.8202161263227394,0.03430789994272315,0.8179748284511299,-0.013823568738965678
0.825227776629264,0.03350140576888781,0.8230134294008867,-0.013487881980206827
0.830238628734387,0.03268874051621186,0.8280528285520452,-0.013151635673180402
0.8352486765677413,0.03186989520220733,0.8330930319749724,-0.012814820835398413
0.8402579139838205,0.031044859715734705,0.8381340458151744,-0.012477427355721358
0.8452663347590492,0.03021362282147238,0.8431758762962271,-0.012139443998827599
0.8502739325888615,0.029376172164275446,0.8482185297226963,-0.011800858409572278
0.8552807010847897,0.02853249427342862,0.8532620124830496,-0.011461657117240084
0.8602866337715616,0.02768257456679554,0.8583063310525592,-0.011121825539694655
0.8652917240842066,0.026826397354869146,0.8633514919961953,-0.010781347987428924
0.8702959653651713,0.025963945844725583,0.8683975019715121,-0.010440207667519059
0.875299350861441,0.025095202143885338,0.8734443677315239,-0.010098386687485528
0.8803018737216718,0.024220147264084137,0.8784920961275745,-0.009755866059064072
0.88530352699333,0.02333876112495732,0.8835406941121977,-0.009412625701890009
0.8903043036198385,0.02245102255763968,0.8885901687419705,-0.00906864444709813
0.8953041964377314,0.02155690930828418,0.893640527180359,-0.00872390004084143
0.9003031981738162,0.02065639804150185,0.8986917767005557,-0.008378369147730932
0.9053013014423428,0.019749464343725542,0.9037439246883106,-0.00803202735419947
0.9102984987421795,0.018836082726499823,0.9087969786447553,-0.007684849171791611
0.9152947824539968,0.017916226629699623,0.9138509461892192,-0.0073368080403822845
0.920290144837457,0.01698986842467958,0.9189058350620405,-0.006987876331326159
